time,mag_x,mag_y,mag_z
177.004021,-6.71146965,34.4921951,-31.4487667
177.014021,-7.35680342,34.1540375,-30.7724495
177.024226,-6.97204399,34.4927483,-30.4347763
177.034226,-7.09866953,34.1540375,-30.7724495
177.044417,-7.61493683,34.8303566,-29.4198151
177.054417,-7.35680342,33.1395607,-28.7434959
177.064608,-7.48718023,34.4924736,-28.7437267
177.074608,-7.48849201,34.154583,-28.4057903
177.084807,-7.61626959,33.8161507,-27.0529194
177.094807,-7.48718023,33.4779892,-27.0529194
177.105004,-7.8744483,33.4779892,-27.0529194
177.115004,-8.00353813,34.1543121,-25.362112
177.125204,-7.48718023,33.4779892,-25.0239506
177.135204,-8.00493908,33.4782524,-25.3623142
177.1454,-7.8744483,33.1398277,-24.0094662
177.1554,-7.74535894,32.8016663,-24.6857891
177.1656,-8.13120365,33.4777184,-23.6711159
177.1756,-7.61626959,32.4635048,-23.6713047
177.18579,-8.00353813,33.1398277,-23.3331432
177.19579,-8.26316357,32.1255989,-23.6714935
177.205987,-8.26171589,32.1253433,-23.6713047
177.215987,-8.00213718,32.1250839,-22.9947968
177.226187,-8.38933659,31.7869263,-23.6711159
177.236377,-8.00353813,31.7871799,-22.9949818
177.246377,-8.26171589,31.4490185,-22.9949818
177.256568,-8.26461124,31.7876873,-22.6571827
177.266568,-7.8716917,32.1248283,-23.6709251
177.276768,-7.87307024,31.1106091,-24.0092735
177.286768,-8.00213718,30.4342899,-24.3474331
177.296964,-8.13262653,30.0963726,-22.9949818
177.306964,-8.00213718,28.7434959,-24.6855907
177.317155,-8.13120365,28.4053383,-24.6855907
177.327155,-8.00213718,27.3908615,-24.0092735
177.33736,-8.00213718,26.0382271,-24.3474331
177.34736,-7.61626959,26.038435,-24.6857891
177.357551,-7.8744483,24.6857891,-25.7002735
177.367551,-7.74264765,24.0090809,-26.376173
177.377751,-8.26171589,24.0094662,-26.3765965
177.387751,-8.00353813,21.9804974,-26.7147579
177.397947,-8.13120365,20.9658451,-27.0527039
177.407947,-7.7440033,18.9368916,-27.0527039
177.418138,-8.00073624,18.2604275,-26.7143307
177.428138,-7.61626959,16.9080753,-26.3765965
177.438329,-7.48718023,16.5699139,-25.362112
177.448329,-7.48718023,14.2027826,-24.6857891
177.458534,-7.229002,12.8501368,-25.362112
177.468534,-7.61626959,12.1738138,-23.6713047
177.478725,-7.35680342,10.1447639,-24.3474331
177.488725,-7.09991264,9.80668354,-22.3186588
177.498919,-7.35809088,9.80668354,-22.6568203
177.508919,-6.84293222,6.4251194,-21.3043442
177.519115,-6.84053612,6.08685827,-20.2895279
177.529115,-7.09866953,4.39606428,-18.5987339
177.539315,-6.71146965,5.07238197,-18.5987339
177.549315,-6.58240271,3.38158798,-16.2316208
177.559506,-6.58240271,3.38158798,-15.217145
177.569506,-6.19520283,2.36711144,-15.217145
177.579702,-7.09991264,2.36713052,-13.1882982
177.589702,-6.32537651,2.02896905,-13.1882982
177.599908,-6.19520283,0.676317573,-12.8500338
177.609908,-6.32426929,1.35263515,-11.4973984
177.620098,-6.32316208,0.676312149,-10.8209944
177.630098,-6.45333624,0.338158786,-12.5118752
177.640295,-5.93706942,1.0144763,-11.8355579
177.650295,-6.45333624,0,-13.1881924
177.660492,-6.32537651,-0.676322997,-14.5409441
177.670492,-5.93810844,-0.676322997,-15.5554285
177.680688,-5.81003666,-0.676328361,-15.8937168
177.690688,-5.80901909,0.338161498,-18.2607212
177.700876,-5.54889727,-0.338156074,-19.2748966
177.710876,-5.55181313,0.676328361,-21.9806709
177.721076,-5.55084085,1.35264599,-22.3186588
177.731076,-5.29358912,2.36714935,-24.3478203
177.741272,-5.42080212,2.70527029,-26.3763847
177.751272,-5.16357279,3.04345345,-27.3910809
177.761472,-5.55084085,4.73426104,-29.0818882
177.771472,-5.68291569,6.4252224,-31.4497738
177.781663,-5.67992973,8.1158762,-32.4635048
177.791663,-5.03624725,9.13050652,-33.4785233
177.801859,-5.16357279,10.4830065,-34.8306351
177.811859,-5.42270088,12.8502388,-35.5072403
177.822059,-5.42270088,13.8647318,-36.183567
177.832059,-5.68092489,15.5555525,-37.5362244
177.842249,-5.29266214,16.9080753,-37.8740883
177.852249,-5.80800247,19.6132088,-37.5356255
177.862449,-5.29637194,21.6430302,-38.8898201
177.872449,-5.4217515,22.9949818,-38.2122498
177.882646,-5.68092489,24.6859856,-39.2270432
177.892646,-5.68192005,26.7151852,-38.5510254
177.902836,-5.55084085,28.7437267,-37.1977654
177.912836,-5.68092489,29.4202843,-37.8743896
177.923036,-5.42080212,31.4487667,-37.1974678
177.933036,-5.93810844,32.4635048,-36.5214424
177.943233,-6.0671978,35.8451195,-36.1832809
177.953233,-6.06613588,36.5211487,-35.1685143
177.963423,-6.0671978,38.5504112,-33.8161507
177.973423,-6.0671978,38.5504112,-32.8016663
177.983629,-6.32537651,40.2412186,-32.1253433
177.993629,-6.32759285,41.5945282,-30.4350204
178.003825,-6.32648468,42.2705231,-29.4202843
178.013825,-6.4567275,43.6235275,-28.4060192
178.024013,-6.84173393,43.6228333,-27.3910809
178.034013,-6.45559645,44.9758377,-25.3623142
178.04421,-6.71264458,44.9754791,-24.3476276
178.05421,-6.32426929,46.327755,-22.3184795
178.064406,-6.97082329,47.0044479,-20.6278515
178.074406,-6.97204399,47.6811485,-19.6135216
178.084606,-6.97082329,47.0044479,-17.9225597
178.094606,-7.09991264,46.328125,-16.2317524
178.104803,-7.10115623,47.6811485,-15.8937168
178.114803,-7.48849201,48.0193138,-14.2028952
178.124999,-7.230268,46.6666565,-13.1884031
178.134999,-7.35809088,47.0044479,-10.8211679
178.145187,-6.58470821,48.0193138,-12.5120745
178.155187,-7.10115623,47.0048218,-12.1739101
178.165384,-6.97082329,48.0189323,-12.8501368
178.175384,-7.10239983,46.6670303,-13.5266762
178.185583,-7.48849201,47.3429871,-12.8502388
178.195583,-7.229002,46.6662865,-12.8501368
178.20578,-7.35680342,46.327755,-12.1737165
178.21578,-7.48849201,46.3284912,-11.4975824
178.225979,-7.09866953,46.327755,-12.1737165
178.23617,-7.48849201,46.6666565,-12.1739101
178.24617,-7.35937977,46.3284912,-12.5120745
178.256361,-7.229002,47.0044479,-12.5119753
178.266361,-6.97204399,47.6811485,-12.5120745
178.276557,-7.48849201,46.3284912,-12.1739101
178.286557,-7.10115623,46.6666565,-11.8357468
178.29676,-7.09991264,47.0044479,-12.1738138
178.30676,-7.35809088,46.328125,-12.5119753
178.316954,-6.84173393,47.3426094,-12.5119753
178.326954,-7.22773647,47.0040703,-12.8500338
178.337153,-7.22773647,45.6514359,-13.5263519
178.347153,-7.35937977,46.6666565,-12.1739101
178.357344,-6.84173393,47.6807709,-12.1738138
178.367344,-7.22773647,47.3422318,-11.4973984
178.377541,-7.35809088,47.0044479,-11.4974909
178.387541,-6.96838284,47.0036926,-11.8354626
178.39774,-6.97204399,47.3429871,-12.1739101
178.40774,-7.35809088,47.3426094,-12.1738138
178.417931,-7.230268,47.6811485,-11.8357468
178.427931,-7.61760378,46.6666565,-12.5120745
178.43813,-7.09991264,47.6807709,-11.4974909
178.44813,-6.71029472,46.6655388,-11.1591501
178.458321,-7.229002,47.0044479,-12.1738138
178.468321,-7.09991264,46.6662865,-12.1738138
178.478524,-7.230268,47.6811485,-12.5120745
178.488524,-7.09866953,46.6659126,-12.8500338
178.498717,-7.09866953,47.6803894,-12.5118752
178.508717,-7.22647095,46.6655388,-12.8499308
178.518908,-6.97082329,47.0044479,-12.5119753
178.528908,-6.84053612,46.6659126,-12.1737165
178.539105,-6.84173393,47.0044479,-12.1738138
178.549105,-6.97326565,47.0051994,-12.1740084
178.559304,-7.09991264,46.6662865,-13.5264597
178.569304,-7.229002,47.3426094,-12.1738138
178.579501,-7.22773647,47.3422318,-12.1737165
178.589501,-7.35809088,46.6662865,-11.8356524
178.599692,-6.96960306,47.0040703,-13.1881924
178.609692,-7.09618473,46.6651649,-12.173521
178.619891,-7.09991264,47.0044479,-12.5119753
178.629891,-6.84053612,47.3422318,-12.8500338
178.640088,-7.48455954,45.9892273,-12.1736183
178.650088,-6.84053612,47.3422318,-12.8500338
178.660285,-7.48718023,47.0044479,-12.1738138
178.670285,-7.09866953,45.9895935,-13.1881924
178.680481,-7.09991264,46.6662865,-12.5119753
178.690481,-7.22773647,47.0040703,-12.5118752
178.700681,-6.97082329,47.0044479,-11.8356524
178.710681,-7.229002,46.328125,-12.8501368
178.720868,-6.96960306,47.0040703,-12.8500338
178.730868,-7.09866953,47.3422318,-12.5118752
178.741065,-7.229002,47.3426094,-12.8501368
178.751065,-6.58470821,46.6666565,-12.5120745
178.761265,-7.09866953,47.0040703,-12.5118752
178.771265,-7.09866953,48.0185471,-12.8500338
178.781455,-6.84053612,47.0040703,-12.5118752
178.791455,-7.61626959,47.6807709,-12.8501368
178.801652,-7.35680342,47.0040703,-12.5118752
178.811652,-7.35937977,45.9903297,-12.1739101
178.821852,-6.71264458,47.6807709,-13.1882982
178.831852,-6.71029472,47.3418503,-11.8354626
178.842048,-7.09866953,46.6659126,-12.5118752
178.852048,-6.97082329,47.3426094,-12.1738138
178.862245,-6.97082329,47.6807709,-12.5119753
178.872245,-7.09991264,47.3426094,-12.1738138
178.882444,-6.97204399,47.6811485,-12.8502388
178.892444,-7.22520638,47.6796227,-13.1879807
178.902629,-7.09991264,47.6807709,-12.1738138
178.912629,-7.09742689,47.6800079,-12.511775
178.922829,-6.9744873,47.6819153,-11.4977665
178.932829,-6.96838284,47.3418503,-12.511775
178.943025,-6.97082329,47.6807709,-13.1882982
178.953025,-7.22773647,47.6803894,-12.1737165
178.963222,-6.84053612,47.3422318,-12.1737165
178.973222,-6.58470821,48.0193138,-12.1739101
178.983416,-6.84173393,47.0044479,-12.8501368
178.993416,-6.84173393,48.0189323,-12.5119753
179.003612,-6.96960306,48.6948662,-12.5118752
179.013612,-6.58817005,47.3441277,-13.1887217
179.023809,-6.84053612,48.3567047,-13.5263519
179.033809,-6.71264458,48.3570938,-13.1882982
179.044003,-6.71146965,48.0185471,-12.5118752
179.054003,-6.84053612,49.0330238,-11.8355579
179.064199,-6.84173393,48.3570938,-13.1882982
179.074199,-7.09866953,48.3567047,-13.1881924
179.084399,-6.96838284,48.3563194,-13.5262432
179.094399,-6.84053612,48.6948662,-13.5263519
179.104589,-6.84053612,48.0185471,-12.8500338
179.114589,-6.84053612,47.6803894,-12.8500338
179.124792,-6.84053612,48.6948662,-12.5118752
179.134792,-7.09742689,48.3563194,-13.5262432
179.144992,-6.58240271,48.3567047,-13.5263519
179.154992,-6.58240271,48.0185471,-14.5408278
179.165176,-6.71264458,48.0189323,-13.1882982
179.175176,-7.229002,48.3570938,-12.8501368
179.185373,-6.84053612,48.0185471,-13.5263519
179.195373,-6.19628716,48.6952553,-13.1882982
179.205573,-7.10115623,48.3574791,-13.8647318
179.215573,-7.09991264,48.3570938,-13.5264597
179.225769,-6.71029472,48.6944733,-14.2025547
179.235769,-6.71146965,48.6948662,-13.1881924
179.245969,-6.96960306,48.6948662,-13.5263519
179.256159,-6.19628716,49.3715782,-14.8791056
179.266159,-6.32537651,48.0189323,-14.5409441
179.276356,-6.58470821,49.0338058,-14.8792238
179.286356,-6.45220661,49.0326309,-14.8788671
179.296556,-6.58355522,49.0334167,-14.2027826
179.306556,-6.58240271,48.6948662,-13.8645105
179.316752,-6.83933878,48.3563194,-14.5407114
179.326752,-6.32426929,49.709343,-15.217145
179.336943,-6.45446587,49.7097397,-14.8791056
179.346943,-6.58240271,50.0475006,-14.8789864
179.357137,-6.32648468,49.7101364,-15.8937168
179.367137,-6.96838284,49.7089424,-14.5407114
179.377333,-6.45559645,49.3719711,-14.8792238
179.387333,-6.45559645,49.7101364,-15.2173882
179.397533,-6.71264458,49.7097397,-15.5554285
179.407533,-6.32537651,50.0479012,-15.217267
179.417724,-6.45446587,50.0479012,-15.217267
179.427724,-5.93602991,50.3852539,-16.2314911
179.437926,-6.19411802,50.3852539,-16.2314911
179.447926,-6.32648468,50.3864632,-15.8937168
179.45812,-6.71146965,50.3856583,-15.8934631
179.46812,-6.19628716,50.3860626,-16.2317524
179.478316,-6.32316208,50.0471001,-15.8933353
179.488316,-5.93810844,51.400547,-16.2317524
179.498513,-5.67992973,49.7097397,-15.89359
179.508513,-6.32426929,50.0475006,-17.9224148
179.518707,-6.19628716,51.0623856,-16.5699139
179.528707,-5.93706942,51.0619774,-16.9079399
179.538897,-5.93810844,51.0623856,-17.5843983
179.548897,-5.68092489,51.4009552,-17.2463741
179.5591,-5.81003666,51.4009552,-16.9082088
179.5691,-6.06613588,50.3856583,-17.2460976
179.579294,-5.67992973,51.0623856,-17.9225597
179.589294,-5.67992973,51.0623856,-17.2462368
179.59949,-5.81003666,51.0627899,-17.2463741
179.60949,-5.55084085,51.0623856,-17.9225597
179.61969,-5.80800247,51.400135,-18.2605743
179.62969,-5.55084085,51.0623856,-18.2607212
179.639881,-5.9391489,52.077282,-18.9371948
179.649881,-5.93706942,52.4146118,-18.5987339
179.660077,-5.93706942,52.0764542,-18.5987339
179.670077,-5.29358912,52.077282,-18.9371948
179.680277,-5.67992973,51.7387085,-19.2752056
179.690277,-5.678936,51.400135,-18.2605743
179.700473,-5.29266214,52.4150314,-18.5988827
179.710473,-5.55084085,52.07687,-18.9370441
179.72067,-5.55084085,52.4150314,-19.6133671
179.73067,-5.0353651,52.077282,-18.5990295
179.740867,-5.29266214,52.7531929,-19.9515285
179.750867,-5.42270088,53.0917778,-20.9661789
179.761054,-5.16357279,52.7531929,-20.28969
179.771054,-5.29173565,52.4146118,-20.6276855
179.781251,-4.90539408,52.7531929,-21.9804974
179.791251,-5.03448343,53.4295158,-19.9515285
179.801459,-4.77630472,53.4295158,-21.3041744
179.811459,-4.77546883,53.4290886,-21.3040028
179.821641,-5.03360224,53.0909309,-21.9803219
179.831641,-5.03448343,52.7531929,-21.6423359
179.841841,-4.90539408,53.7676773,-22.9949818
179.851841,-4.64721537,53.4295158,-22.9949818
179.862037,-5.03448343,54.1058388,-24.0094662
179.872037,-4.64802933,53.7681046,-23.6714935
179.882228,-4.64802933,53.7681046,-22.6569996
179.892228,-4.51812601,53.4295158,-22.3186588
179.902428,-4.38903666,53.7676773,-24.0094662
179.912428,-5.03448343,53.7676773,-22.3186588
179.922624,-4.38673258,53.4282303,-22.6562748
179.932624,-4.51733541,53.7672462,-23.3329563
179.942818,-4.90453529,53.7672462,-24.6855907
179.952818,-4.38826847,54.4435654,-22.9947968
179.963024,-4.38903666,53.7676773,-24.6857891
179.973024,-4.13013506,54.1054077,-25.0237503
179.983211,-4.25845623,54.1049728,-23.6709251
179.993211,-4.00176907,54.1058388,-24.3476276
180.003402,-4.38750029,55.119442,-25.3617058
180.013402,-4.00176907,54.1058388,-25.362112
180.023602,-4.00176907,54.4440002,-25.7002735
180.033602,-4.26069355,53.7681046,-24.3478203
180.043798,-4.13085794,54.4440002,-25.7002735
180.053798,-4.64802933,54.7825966,-25.0241489
180.063998,-4.38750029,54.7812843,-26.0380173
180.073998,-3.87200165,54.4435654,-25.3619099
180.084194,-3.87132382,53.7668152,-25.02355
180.094194,-3.74293494,54.1054077,-26.0382271
180.104388,-3.87200165,55.4580421,-26.0382271
180.114388,-4.13085794,54.4440002,-25.7002735
180.124579,-4.00246954,55.1207619,-26.038641
180.134579,-4.00106859,55.1198807,-24.6855907
180.144775,-3.87200165,53.4290886,-24.3474331
180.154775,-4.12941217,53.4286613,-25.6998615
180.164975,-3.74359012,55.1203232,-26.038435
180.174975,-3.74359012,54.1058388,-25.7002735
180.185166,-4.00317097,53.4303703,-26.0388508
180.195166,-4.13158178,53.7681046,-26.038641
180.205362,-4.00246954,54.1062698,-25.7004776
180.215362,-4.38826847,53.4290886,-24.6855907
180.225562,-4.2599473,54.7821617,-26.038435
180.235562,-3.87132382,54.4431267,-25.6998615
180.245758,-4.13085794,54.7821617,-24.6857891
180.255758,-4.00106859,53.7672462,-26.3763847
180.265955,-4.00106859,54.1054077,-24.3474331
180.275955,-3.48541164,54.7821617,-26.038435
180.286155,-4.26293373,54.1075745,-25.3629265
180.29634,-4.64640188,54.1054077,-26.7145443
180.30634,-4.2599473,53.4295158,-24.3476276
180.316536,-4.13013506,54.1054077,-25.3619099
180.326536,-4.2599473,54.4440002,-25.7002735
180.336736,-4.13013506,54.4435654,-26.0382271
180.346736,-4.51812601,54.1058388,-25.0239506
180.356932,-4.2599473,53.7676773,-25.7002735
180.366932,-3.87267947,53.4295158,-25.362112
180.377126,-4.259202,53.7672462,-24.0092735
180.387126,-4.38980532,53.7681046,-24.0096569
180.397323,-3.87267947,53.7676773,-25.0239506
180.407323,-4.38826847,54.1054077,-25.7000675
180.417522,-4.259202,54.4435654,-25.7000675
180.427522,-4.13013506,54.1054077,-25.7000675
180.437719,-4.2599473,54.7821617,-24.6857891
180.447719,-4.00176907,53.7676773,-25.7002735
180.45791,-4.26069355,53.4299393,-23.6714935
180.46791,-4.00106859,54.1054077,-25.7000675
180.478106,-3.87200165,54.1054077,-25.7000675
180.488106,-4.38673258,54.4426918,-26.3759613
180.498306,-4.38903666,54.7821617,-25.0239506
180.508306,-4.38903666,54.1058388,-26.038435
180.518502,-4.90539408,54.7821617,-26.038435
180.528502,-4.13013506,53.4290886,-24.3474331
180.538693,-4.13013506,54.4435654,-26.0382271
180.548693,-4.51733541,54.781723,-26.0382271
180.558893,-4.00176907,55.1203232,-24.3476276
180.568893,-4.38903666,54.4440002,-26.038435
180.579083,-3.87267947,55.1203232,-26.038435
180.589083,-4.13085794,54.1058388,-24.3476276
180.599283,-4.00106859,54.4435654,-25.0237503
180.609283,-4.00036812,54.1049728,-25.6998615
180.619474,-4.51654434,54.1049728,-26.0380173
180.629474,-4.51733541,53.7672462,-25.3619099
180.639679,-4.51654434,53.7668152,-26.0380173
180.649679,-4.13085794,54.1058388,-24.3476276
180.659876,-4.13013506,54.1054077,-26.3763847
180.669876,-4.25845623,53.7668152,-27.0524864
180.680066,-4.12941217,53.7668152,-25.3617058
180.690066,-3.87200165,54.4435654,-26.3763847
180.700266,-4.52050114,54.1071358,-26.3772297
180.710266,-4.00036812,54.4431267,-25.3617058
180.72046,-4.13013506,54.781723,-25.7000675
180.73046,-4.259202,53.7672462,-26.3763847
180.740659,-4.77463293,54.1049728,-25.6998615
180.750659,-4.00106859,54.4435654,-25.7000675
180.760856,-4.00387239,54.1071358,-24.3482113
180.770856,-3.87200165,55.4580421,-26.0382271
180.781044,-4.38826847,54.1054077,-25.7000675
180.791044,-4.13013506,54.781723,-25.7000675
180.801243,-4.259202,54.1054077,-25.3619099
180.811243,-3.87200165,54.4435654,-24.0092735
180.821434,-4.25845623,54.1049728,-25.3617058
180.831434,-4.38826847,54.1054077,-25.3619099
180.841631,-4.12796688,55.118557,-26.0375996
180.851631,-4.38750029,54.7812843,-25.02355
180.86183,-4.00106859,53.7672462,-24.0092735
180.87183,-4.12941217,53.4286613,-26.0380173
180.882027,-4.00106859,54.4435654,-26.7145443
180.892027,-4.13013506,54.4435654,-24.0092735
180.902217,-4.00176907,54.4440002,-25.7002735
180.912217,-4.38750029,54.4431267,-25.02355
180.922417,-4.51654434,55.119442,-25.6998615
180.932417,-4.38903666,55.1203232,-25.362112
180.94262,-4.13085794,54.4440002,-26.038435
180.95262,-4.38673258,53.0900764,-22.9944286
180.962804,-4.00106859,54.4435654,-25.0237503
180.972804,-4.259202,55.1198807,-25.3619099
180.983004,-4.2599473,54.1058388,-25.0239506
180.993004,-4.13013506,55.4580421,-24.0092735
181.003201,-4.13013506,54.781723,-26.3763847
181.013201,-4.51733541,54.4435654,-24.0092735
181.023391,-4.38826847,53.7672462,-26.0382271
181.033391,-4.12868929,54.7808456,-25.3615017
181.043591,-4.00106859,54.4435654,-26.0382271
181.053591,-4.38903666,54.4440002,-25.362112
181.063787,-4.13013506,54.1054077,-25.3619099
181.073787,-4.77463293,53.7668152,-24.3472366
181.083981,-4.90453529,53.7672462,-25.0237503
181.093981,-4.64640188,54.4435654,-25.7000675
181.104178,-4.259202,54.781723,-25.0237503
181.114178,-4.38750029,54.4431267,-25.6998615
181.124374,-4.00106859,54.4435654,-25.0237503
181.134374,-4.13013506,54.781723,-24.6855907
181.144574,-4.38826847,54.4435654,-24.3474331
181.154574,-4.51812601,54.4440002,-25.0239506
181.164765,-4.2599473,54.1058388,-24.0094662
181.174765,-4.13013506,53.7672462,-24.3474331
181.184964,-4.38826847,53.7672462,-24.6855907
181.194964,-4.13013506,54.4435654,-25.7000675
181.205155,-4.2599473,54.1058388,-25.0239506
181.215155,-4.00176907,54.4440002,-23.6713047
181.225352,-4.25845623,55.119442,-24.0090809
181.235352,-4.2599473,55.4584846,-24.0094662
181.245551,-4.51812601,53.7676773,-25.7002735
181.255551,-4.00246954,54.7825966,-25.0241489
181.265748,-3.61386824,54.1054077,-25.3619099
